tweet_id,timestamp,text,rating_numerator,rating_denominator,name,dog_type,dog_breed,confidence,dog_stage,retweet_count,favorite_count,source
670290420111441920,2015-11-27 17:17:44,This is Sandra. She's going skydiving. Nice adidas sandals. Stellar house plant. 11/10 ,11,10,Sandra,Dog,Chihuahua,0.3689,None,289,703,Twitter for iPhone
670093938074779648,2015-11-27 04:16:59,This is Wally. He's a Flaccid Mitochondria. Going on vacation. Bag definitely full of treats. Great hat. 9/10 ,9,10,Wally,Dog,Toy Poodle,0.3833,None,335,1023,Twitter for iPhone
670086499208155136,2015-11-27 03:47:25,"""Hi yes this is dog. I can't help with that s- sir please... the manager isn't in right n- well that was rude""
10/10 ",10,10,None,Dog,German Short Haired Pointer,0.2735,None,254,699,Twitter for iPhone
670079681849372674,2015-11-27 03:20:20,Meet Fabio. He's a wonderful pup. Can't stay away from the devil's lettuce but other than that he's a delight. 10/10 ,10,10,Fabio,Not Dog,Unknown,0.1575,None,1246,2223,Twitter for iPhone
670073503555706880,2015-11-27 02:55:47,Meet Winston. He wants to be a power drill. Very focused. 10/10 I believe in you Winston ,10,10,Winston,Dog,Malamute,0.6019,None,799,1578,Twitter for iPhone
670069087419133954,2015-11-27 02:38:14,This is Randall. He's from Chernobyl. Built playground himself. Has been stuck up there quite a while. 5/10 good dog ,5,10,Randall,Not Dog,Unknown,0.3138,None,243,625,Twitter for iPhone
670061506722140161,2015-11-27 02:08:07,"This is Liam. He has a particular set of skills. He will look for you, he will find you, and he will kill you. 11/10 ",11,10,Liam,Dog,Italian Greyhound,0.3293,None,346,765,Twitter for iPhone
670055038660800512,2015-11-27 01:42:24,This is Tommy. He's a cool dog. Hard not to step on. Won't let go of seashell. Not fast by any means. 3/10 ,3,10,Tommy,Not Dog,Unknown,0.5636,None,335,668,Twitter for iPhone
670046952931721218,2015-11-27 01:10:17,This is Ben &amp; Carson. It's impossible for them to tilt their heads in the same direction. Cheeky wink by Ben. 11/10s ,11,10,Ben,Dog,Blenheim Spaniel,0.9983,None,179,644,Twitter for iPhone
670040295598354432,2015-11-27 00:43:49,😂😂😂 10/10 for the dog and the owner ,10,10,None,Might Dog,Unknown,0.9016,None,113,754,Twitter for iPhone
670037189829525505,2015-11-27 00:31:29,Awesome dog here. Not sure where it is tho. Spectacular camouflage. Enjoys leaves. Not very soft. 5/10 still petable ,5,10,None,Not Dog,Unknown,0.2738,None,278,586,Twitter for iPhone
670003130994700288,2015-11-26 22:16:09,This is Raphael. He is a Baskerville Conquistador. Entertains at all the gatherings. 10/10 simply magnificent ,10,10,Raphael,Dog,Beagle,0.3753,None,93,333,Twitter for iPhone
669993076832759809,2015-11-26 21:36:12,This is Zoey. Her dreams of becoming a hippo ballerina don't look promising. 9/10 it'll be ok puppers ,9,10,Zoey,Might Dog,Unknown,0.2738,None,86,326,Twitter for iPhone
669972011175813120,2015-11-26 20:12:29,Here we see really big dog cuddling smaller dog. Very touching. True friendship. 10/10s would pet both at once ,10,10,None,Not Dog,Unknown,0.9531,None,159,447,Twitter for iPhone
669970042633789440,2015-11-26 20:04:40,This is Julio. He was one of the original Ringling Bros. Exceptional balance. Very alert. Ready for anything. 10/10 ,10,10,Julio,Dog,Miniature Pinscher,0.7347,None,62,302,Twitter for iPhone
669942763794931712,2015-11-26 18:16:16,This is Andru. He made his very own lacrosse stick. Much dedication. Big dreams. Tongue slip. 11/10 go get em Andru ,11,10,Andru,Dog,Vizsla,0.7432,None,166,501,Twitter for iPhone
669926384437997569,2015-11-26 17:11:11,I've never seen a dog so genuinely happy about a tennis ball. 12/10 s'cute ,12,10,None,Dog,Pomeranian,0.9842,None,105,371,Twitter for iPhone
669923323644657664,2015-11-26 16:59:01,This is a spotted Lipitor Rumpelstiltskin named Alphred. He can't wait for the Turkey. 10/10 would pet really well ,10,10,a,Not Dog,Unknown,0.3431,None,57,233,Twitter for iPhone
669753178989142016,2015-11-26 05:42:55,Meet Chester. He just ate a lot and now he can't move. 10/10 that's going to be me in about 17 hours ,10,10,Chester,Dog,Pembroke,0.8585,None,405,810,Twitter for iPhone
669749430875258880,2015-11-26 05:28:02,Say hello to Clarence. Clarence thought he saw a squirrel. He was just trying to help. 8/10 poor Clarence ,8,10,Clarence,Not Dog,Unknown,0.2458,None,65,265,Twitter for iPhone
669683899023405056,2015-11-26 01:07:38,This is Kloey. Her mother was a unicorn. 10/10 ,10,10,Kloey,Dog,Pomeranian,0.9983,None,112,387,Twitter for iPhone
669682095984410625,2015-11-26 01:00:28,Meet Louie. He just pounded that bottle of wine. 9/10 goodnight Louie ,9,10,Louie,Not Dog,Unknown,0.1884,None,136,349,Twitter for iPhone
669680153564442624,2015-11-26 00:52:45,This is Shawwn. He's a Turkish Gangrene Robitussin. Spectacular tongue. Cranks out push-ups. 8/10 #NoDaysOff #swole ,8,10,Shawwn,Dog,Dalmatian,0.1413,None,294,663,Twitter for iPhone
669661792646373376,2015-11-25 23:39:47,This is a brave dog. Excellent free climber. Trying to get closer to God. Not very loyal though. Doesn't bark. 5/10 ,5,10,a,Not Dog,Unknown,0.2628,None,441,800,Twitter for iPhone
669625907762618368,2015-11-25 21:17:12,This is Penny. She's having fun AND being safe. 12/10 very responsible pup ,12,10,Penny,Might Dog,Unknown,0.8745,None,1831,3518,Twitter for iPhone
669603084620980224,2015-11-25 19:46:30,"Very human-like. Cute overbite smile *finger to earpiece* I'm being told that the dog is actually on the right
10/10 ",10,10,None,Dog,Maltese Dog,0.6596,None,366,945,Twitter for iPhone
669597912108789760,2015-11-25 19:25:57,This is Skye. He is a Bretwaldian Altostratus. Not amused at all. Just saved small dog from avalanche. 10/10 hero af ,10,10,Skye,Dog,Eskimo Dog,0.5957,None,151,512,Twitter for iPhone
669583744538451968,2015-11-25 18:29:39,Special dog here. Pretty big. Neck kinda long for dog. Cool spots. Must be a Dalmatian variant. 6/10 would still pet ,6,10,None,Not Dog,Unknown,0.1743,None,934,1492,Twitter for iPhone
669573570759163904,2015-11-25 17:49:14,This is Linda. She just looked up and saw you glancing at your neighboring classmate's test. 10/10 ,10,10,Linda,Dog,West Highland White Terrier,0.9468,None,141,433,Twitter for iPhone
669571471778410496,2015-11-25 17:40:53,This is Keith. He's had 13 DUIs. 7/10 that's too many Keith ,7,10,Keith,Not Dog,Unknown,0.8735,None,1026,1586,Twitter for iPhone
669567591774625800,2015-11-25 17:25:28,Meet Kollin. He's a Parakeetian Badminton from Denmark. Great artist. Taking break from research. Loves wicker 9/10 ,9,10,Kollin,Dog,Chihuahua,0.9805,None,55,234,Twitter for iPhone
669564461267722241,2015-11-25 17:13:02,This is a Coriander Baton Rouge named Alfredo. Loves to cuddle with smaller well-dressed dog. 10/10 would hug lots ,10,10,a,Dog,Toy Poodle,0.6237,None,124,384,Twitter for iPhone
669393256313184256,2015-11-25 05:52:43,Meet Ronduh. She's a Finnish Checkered Blitzkrieg. Ears look fake. Shoes on point. 10/10 would pet extra well ,10,10,Ronduh,Dog,Cocker Spaniel,0.3598,None,77,367,Twitter for iPhone
669375718304980992,2015-11-25 04:43:02,This is Billl. He's trying to be a ghost but he's not very good at it. 6/10 c'mon Billl ,6,10,Billl,Dog,Airedale,0.1688,None,735,1330,Twitter for iPhone
669371483794317312,2015-11-25 04:26:12,This is Oliviér. He's a Baptist Hindquarter. Also smooth af with the babes. 10/10 I'd totally get in a car with him ,10,10,Oliviér,Dog,Brabancon Griffon,0.4833,None,182,498,Twitter for iPhone
669367896104181761,2015-11-25 04:11:57,This is Chip. Chip's pretending to be choked. 10/10 lol classic Chip ,10,10,Chip,Dog,Basset,0.7494,None,158,462,Twitter for iPhone
669363888236994561,2015-11-25 03:56:01,Here we have a Gingivitis Pumpernickel named Zeus. Unmatched tennis ball capacity. 10/10 would highly recommend ,10,10,None,Dog,Golden Retriever,0.539,None,228,616,Twitter for iPhone
669359674819481600,2015-11-25 03:39:17,Meet Saydee. She's a Rochester  Ecclesiastical. Jumped off cliff and caught stick on way down. 11/10 1st round pick ,11,10,Saydee,Dog,Labrador Retriever,0.3678,None,125,370,Twitter for iPhone
669354382627049472,2015-11-25 03:18:15,Meet Dug. Dug fucken loves peaches. 8/10 ,8,10,Dug,Dog,Chihuahua,0.974,None,1288,2696,Twitter for iPhone
669351434509529089,2015-11-25 03:06:32,This is Sully. He's a Leviticus Galapagos. Very powerful. Borderline unstoppable. Cool goggles. 10/10 ,10,10,Sully,Not Dog,Unknown,0.7568,None,187,438,Twitter for iPhone
669328503091937280,2015-11-25 01:35:25,This is Kirk. He just saw a bacon wrapped tennis ball and literally died. So sad. 12/10 RIP Kirk ,12,10,Kirk,Dog,Siberian Husky,0.4242,None,422,1020,Twitter for iPhone
669327207240699904,2015-11-25 01:30:16,Just got home from college. Dis my dog. She does all my homework. Big red turd in background. 13/10 no bias at all ,13,10,None,Dog,Golden Retriever,0.9196,None,116,576,Twitter for iPhone
669324657376567296,2015-11-25 01:20:08,Meet Ralf. He's a miniature Buick DiCaprio. Can float (whoa). Loves to beach. Snazzy green vest. 11/10 I'd hug Ralf ,11,10,Ralf,Might Dog,Unknown,0.3031,None,210,498,Twitter for iPhone
669216679721873412,2015-11-24 18:11:04,This is Clarq. He's a golden Quetzalcoatl. Clarq enjoys eating his own foot. Damn it Clarq. 8/10 would pet firmly ,8,10,Clarq,Dog,Golden Retriever,0.9928,None,406,1189,Twitter for iPhone
669214165781868544,2015-11-24 18:01:05,This is Jaspers. He is a northeastern Gillette. Just got his license. Very excited. 10/10 they grow up so fast ,10,10,Jaspers,Not Dog,Unknown,0.4354,None,167,437,Twitter for iPhone
669203728096960512,2015-11-24 17:19:36,This is Samsom. He is sexually confused. Really wants to be a triceratops. 9/10 just a great guy ,9,10,Samsom,Dog,Pug,0.9105,None,483,1002,Twitter for iPhone
669037058363662336,2015-11-24 06:17:19,"Here we have Pancho and Peaches. Pancho is a Condoleezza Gryffindor, and Peaches is just an asshole. 10/10 &amp; 7/10 ",10,10,None,Dog,Chihuahua,0.8035,None,316,655,Twitter for iPhone
669015743032369152,2015-11-24 04:52:37,Super rare dog right here guys. Doesn't bark. Seems strong. Blue. Very family friendly pet. 10/10 overall good dog ,10,10,None,Not Dog,Unknown,0.2759,None,376,739,Twitter for iPhone
669006782128353280,2015-11-24 04:17:01,This is Tucker. He is 100% ready for the sports. 12/10 I would watch anything with him ,12,10,Tucker,Might Dog,Unknown,0.0486,None,251,576,Twitter for iPhone
669000397445533696,2015-11-24 03:51:38,Meet Terrance. He's being yelled at because he stapled the wrong stuff together. 11/10 hang in there Terrance ,11,10,Terrance,Dog,Pembroke,0.8229,None,6413,20865,Twitter for iPhone
668994913074286592,2015-11-24 03:29:51,Two gorgeous pups here. Both have cute fake horns(adorable). Barn in the back looks on fire. 5/10 would pet rly well ,5,10,None,Might Dog,Unknown,0.1138,None,232,440,Twitter for iPhone
668992363537309700,2015-11-24 03:19:43,This is Harrison. He braves the snow like a champ. Perched at all times. Hasn't blinked in months. 8/10 v nifty dog ,8,10,Harrison,Not Dog,Unknown,0.2875,None,350,745,Twitter for iPhone
668989615043424256,2015-11-24 03:08:48,This is Bernie. He's taking his Halloween costume very seriously. Wants to be baked. 3/10 not a good idea Bernie smh ,3,10,Bernie,Dog,Pug,0.9173,None,332,678,Twitter for iPhone
668988183816871936,2015-11-24 03:03:06,Honor to rate this dog. Lots of fur on him. Two massive tumors on back. Should get checked out. Very neat tho. 7/10 ,7,10,None,Not Dog,Unknown,0.9996,None,476,896,Twitter for iPhone
668986018524233728,2015-11-24 02:54:30,This is Ruby. She's a Bimmington Fettuccini. One ear works a lil better than other. Looks startled. Cool carpet 9/10 ,9,10,Ruby,Might Dog,Unknown,0.9761,None,171,552,Twitter for iPhone
668981893510119424,2015-11-24 02:38:07,Unique dog here. Oddly shaped tail. Long pink front legs. I don't think dogs breath underwater sos. 4/10 bad owner ,4,10,None,Not Dog,Unknown,0.4472,None,307,536,Twitter for iPhone
668979806671884288,2015-11-24 02:29:49,This is Chaz. He's an X Games half pipe superstar. 6 gold medals. Lost back legs saving a baby from a tornado 12/10 ,12,10,Chaz,Dog,Golden Retriever,0.6085,None,354,797,Twitter for iPhone
668975677807423489,2015-11-24 02:13:25,This is Jeremy. He hasn't grown into his skin yet. Ears hit the floor. Probably trips on them sometimes. 11/10 ,11,10,Jeremy,Dog,Basset,0.6054,None,584,1304,Twitter for iPhone
668960084974809088,2015-11-24 01:11:27,Meet Jaycob. He got scared of the vacuum. Hide &amp; seek champ. Almost better than Kony. Solid shampoo selection. 10/10 ,10,10,Jaycob,Might Dog,Unknown,0.283,None,241,703,Twitter for iPhone
668955713004314625,2015-11-24 00:54:05,This is a Slovakian Helter Skelter Feta named Leroi. Likes to skip on roofs. Good traction. Much balance. 10/10 wow! ,10,10,a,Dog,Cocker Spaniel,0.3675,None,72,280,Twitter for iPhone
668932921458302977,2015-11-23 23:23:31,This is Herald. He likes to swing. Subtle tongue slip. Owner good at b-ball. Creepy person on bench back there. 9/10 ,9,10,Herald,Dog,Standard Poodle,0.2376,None,59,265,Twitter for iPhone
668902994700836864,2015-11-23 21:24:36,Meet Lambeau. He's a Whistling Haiku from the plains of southern Guatemala. 11/10 so. damn. majestic. ,11,10,Lambeau,Dog,Brittany Spaniel,0.8284,None,102,318,Twitter for iPhone
668892474547511297,2015-11-23 20:42:48,This is Ruffles. He is an Albanian Shoop Da Whoop. He just noticed the camera. Patriotic af. Classy hardwood. 11/10 ,11,10,Ruffles,Dog,Kelpie,0.422,None,153,395,Twitter for iPhone
668872652652679168,2015-11-23 19:24:02,This is Amélie. She is a confident white college girl. Extremely intimidating. Literally can't rn omg. 11/10 fab ,11,10,Amélie,Might Dog,Unknown,0.739,None,304,524,Twitter for iPhone
668852170888998912,2015-11-23 18:02:38,Say hello to Bobb. Bobb is a Golden High Fescue &amp; a proud father of 8. Bobb sleeps while the little pups play. 11/10 ,11,10,Bobb,Dog,Golden Retriever,0.9035,None,168,453,Twitter for iPhone
668826086256599040,2015-11-23 16:18:59,This is Banditt. He is a brown LaBeouf retriever. Loves cold weather. 4 smaller dogs are his sons (probably). 10/10 ,10,10,Banditt,Dog,Malinois,0.6402,None,139,431,Twitter for iPhone
668815180734689280,2015-11-23 15:35:39,This is a wild Toblerone from Papua New Guinea. Mouth always open. Addicted to hay. Acts blind. 7/10 handsome dog ,7,10,a,Dog,Redbone,0.4612,None,273,577,Twitter for iPhone
668779399630725120,2015-11-23 13:13:28,This is Kevon. He is not physically or mentally prepared to start his Monday. 10/10 totes relatable ,10,10,Kevon,Might Dog,Unknown,0.0609,None,375,705,Twitter for iPhone
668655139528511488,2015-11-23 04:59:42,Say hello to Winifred. He is a Papyrus Hydrangea mix. Can tie shoes. 11/10 inspiring pup ,11,10,Winifred,Dog,Beagle,0.3191,None,221,530,Twitter for iPhone
668645506898350081,2015-11-23 04:21:26,Incredibly rare dog here. Good at bipedalism. Rad blue spikes. Ready to dance. 11/10 ,11,10,None,Not Dog,Unknown,0.3029,None,536,884,Twitter for iPhone
668643542311546881,2015-11-23 04:13:37,Fascinating dog here. Loves beach. Oddly long nose for dog. Massive ass paws. Hard to cuddle w. 3/10 would still pet ,3,10,None,Not Dog,Unknown,0.484,None,535,878,Twitter for iPhone
668641109086707712,2015-11-23 04:03:57,Meet Hanz. He heard some thunder. 10/10 ,10,10,Hanz,Might Dog,Unknown,0.4571,None,544,1077,Twitter for iPhone
668636665813057536,2015-11-23 03:46:18,This is an Irish Rigatoni terrier named Berta. Completely made of rope. No eyes. Quite large. Loves to dance. 10/10 ,10,10,an,Dog,Komondor,1.0,None,496,1040,Twitter for iPhone
668633411083464705,2015-11-23 03:33:22,This is Churlie. He likes bagels. 10/10 ,10,10,Churlie,Dog,Pekinese,0.589,None,1662,2802,Twitter for iPhone
668631377374486528,2015-11-23 03:25:17,Meet Zeek. He is a grey Cumulonimbus. Zeek is hungry. Someone should feed Zeek asap. 5/10 absolutely terrifying ,5,10,Zeek,Dog,Miniature Schnauzer,0.9045,None,321,712,Twitter for iPhone
668627278264475648,2015-11-23 03:09:00,This is Timofy. He's a pilot for Southwest. It's Christmas morning &amp; everyone has gotten kickass gifts but him. 9/10 ,9,10,Timofy,Dog,French Bulldog,0.9654,None,117,316,Twitter for iPhone
668625577880875008,2015-11-23 03:02:14,This is Maks. Maks just noticed something wasn't right. 10/10 ,10,10,Maks,Might Dog,Unknown,0.1166,None,137,384,Twitter for iPhone
668623201287675904,2015-11-23 02:52:48,This is Jomathan. He is not thrilled about the length of the grass. 10/10 ,10,10,Jomathan,Dog,Chihuahua,0.7082,None,777,1422,Twitter for iPhone
668620235289837568,2015-11-23 02:41:01,Say hello to Kallie. There was a tornado in the area &amp; the news guy said everyone should wear a helmet. 10/10 adorbz ,10,10,Kallie,Not Dog,Unknown,0.7579,None,43,199,Twitter for iPhone
668614819948453888,2015-11-23 02:19:29,Here is a horned dog. Much grace. Can jump over moons (dam!). Paws not soft. Bad at barking. 7/10 can still pet tho ,7,10,a,Not Dog,Unknown,0.3808,None,316,612,Twitter for iPhone
668587383441514497,2015-11-23 00:30:28,Never forget this vine. You will not stop watching for at least 15 minutes. This is the second coveted.. 13/10 ,13,10,the,,,,None,1083,1666,Vine - Make a Scene
668567822092664832,2015-11-22 23:12:44,This is Marvin. He can tie a bow tie better than me. 11/10 ,11,10,Marvin,Dog,Shih Tzu,0.9856,None,55,242,Twitter for iPhone
668544745690562560,2015-11-22 21:41:02,It is an honor to rate this pup. He is a Snorklhuahua from Amarillo. A true renaissance dog. Also part Rudolph 10/10 ,10,10,None,Not Dog,Unknown,0.4279,None,226,513,Twitter for iPhone
668542336805281792,2015-11-22 21:31:28,There's a lot going on here but in my honest opinion every dog pictured is pretty fabulous. 10/10 for all. Good dogs ,10,10,None,Dog,American Staffordshire Terrier,0.2677,None,219,453,Twitter for iPhone
668537837512433665,2015-11-22 21:13:35,This is Spark. He's nervous. Other dog hasn't moved in a while. Won't come when called. Doesn't fetch well 8/10&amp;1/10 ,8,10,Spark,Dog,Lakeland Terrier,0.373,None,77,251,Twitter for iPhone
668528771708952576,2015-11-22 20:37:34,This is Gòrdón. He enjoys his razberrita by pool. Not a care in the world. 12/10 this dog has a better life than me ,12,10,Gòrdón,Dog,Labrador Retriever,0.1958,None,229,458,Twitter for iPhone
668507509523615744,2015-11-22 19:13:05,This is a Birmingham Quagmire named Chuk. Loves to relax and watch the game while sippin on that iced mocha. 10/10 ,10,10,a,Dog,Basenji,0.0554,None,107,322,Twitter for iPhone
668496999348633600,2015-11-22 18:31:19,This is Jo. Jo is a Swedish Queso. Tongue bigger than face. Tiny lil legs. Still no seatbelt. Simply careless. 8/10 ,8,10,Jo,Dog,Staffordshire Bullterrier,0.4129,None,133,411,Twitter for iPhone
668484198282485761,2015-11-22 17:40:27,Good teamwork between these dogs. One is on lookout while other eats. Long necks. Nice big house. 9/10s good pups ,9,10,None,Dog,Standard Poodle,0.5874,None,238,423,Twitter for iPhone
668480044826800133,2015-11-22 17:23:57,Say hello to DayZ. She is definitely stuck on that stair. Just looking for someone to help her. 11/10 I would help ,11,10,DayZ,Might Dog,Unknown,0.1192,None,149,457,Twitter for iPhone
668466899341221888,2015-11-22 16:31:42,Here is a mother dog caring for her pups. Snazzy red mohawk. Doesn't wag tail. Pups look confused. Overall 4/10 ,4,10,a,Not Dog,Unknown,0.3984,None,523,876,Twitter for iPhone
668297328638447616,2015-11-22 05:17:54,2 rare dogs. They waddle (v inefficient). Sometimes slide on bellies. Right one wants to be aircraft Marshall. 9/10s ,9,10,None,Might Dog,Unknown,0.871,None,298,616,Twitter for iPhone
668291999406125056,2015-11-22 04:56:43,I can't do better than he did. 10/10 ,10,10,None,Not Dog,Unknown,0.9955,None,31,242,Twitter for iPhone
668286279830867968,2015-11-22 04:33:59,Meet Rusty. Rusty's dreaming of a world where Twitter never got rid of favorites. Looks like a happy world. 11/10 ,11,10,Rusty,Dog,Golden Retriever,0.2159,None,137,503,Twitter for iPhone
668274247790391296,2015-11-22 03:46:11,Meet Sophie. Her son just got in the car to leave for college. Very touching. Perfect dramatic sunlight. 10/10 yaass ,10,10,Sophie,Dog,Soft Coated Wheaten Terrier,0.4064,None,232,819,Twitter for iPhone
668268907921326080,2015-11-22 03:24:58,Here we have an Azerbaijani Buttermilk named Guss. He sees a demon baby Hitler behind his owner. 10/10 stays alert ,10,10,None,Dog,Pembroke,0.4848,None,237,553,Twitter for iPhone
668256321989451776,2015-11-22 02:34:57,This is Jareld. Jareld rules these waters. Ladies and Gentleman... 13/10. This dog is utterly fucking spectacular. ,13,10,Jareld,Might Dog,Unknown,0.5232,None,619,1304,Twitter for iPhone
668248472370458624,2015-11-22 02:03:45,Say hello to Bisquick. He is a Brown Douglass Fir terrier. Very inbred. Looks terrified. 8/10 still cute tho ,8,10,Bisquick,Dog,Chihuahua,0.7345,None,493,977,Twitter for iPhone
668237644992782336,2015-11-22 01:20:44,This is Torque. He served his nickel. Better not owe Torque money. Torque will find u. 10/10 cause I'm scared of him ,10,10,Torque,Dog,Chow,0.8093,None,2863,6181,Twitter for iPhone
668226093875376128,2015-11-22 00:34:50,Sneaky dog here. Tuba player has no clue. 10/10 super sneaky ,10,10,None,Not Dog,Unknown,0.3903,None,104,298,Twitter for iPhone
668221241640230912,2015-11-22 00:15:33,These two dogs are Bo &amp; Smittens. Smittens is trying out a new deodorant and wanted Bo to smell it. 10/10 true pals ,10,10,None,Dog,Chow,0.3951,None,198,509,Twitter for iPhone
668204964695683073,2015-11-21 23:10:52,This is Ron. Ron's currently experiencing a brain freeze. Damn it Ron. 8/10 ,8,10,Ron,Dog,Labrador Retriever,0.6552,None,197,552,Twitter for iPhone
668190681446379520,2015-11-21 22:14:07,This is Skittles. I would kidnap Skittles. Pink dog in back hasn't moved in days. 12/10 ,12,10,Skittles,Dog,Blenheim Spaniel,0.9584,None,197,654,Twitter for iPhone
668171859951755264,2015-11-21 20:59:20,This is a Trans Siberian Kellogg named Alfonso. Huge ass eyeballs. Actually Dobby from Harry Potter. 7/10 ,7,10,a,Dog,Chihuahua,0.6648,None,195,488,Twitter for iPhone
668154635664932864,2015-11-21 19:50:53,Fun dogs here. Top one clearly an athlete. Bottom one very stable. Not very soft tho. 9/10s would still cuddle both ,9,10,None,Not Dog,Unknown,0.4736,None,319,493,Twitter for iPhone
668142349051129856,2015-11-21 19:02:04,This lil pup is Oliver. Hops around. Has wings but doesn't fly (lame). Annoying chirp. Won't catch tennis balls 2/10 ,2,10,None,Not Dog,Unknown,0.9188,None,284,567,Twitter for iPhone
668113020489474048,2015-11-21 17:05:31,This is Alfie. He's that one hypocritical gym teacher who made you run laps. Great posture. Cool bench. 6/10 ,6,10,Alfie,Dog,Pembroke,0.5489,None,243,664,Twitter for iPhone
667937095915278337,2015-11-21 05:26:27,This dog resembles a baked potato. Bed looks uncomfortable. No tail. Comes with butter tho. 3/10 petting still fun ,3,10,None,Not Dog,Unknown,0.1721,None,789,1255,Twitter for iPhone
667924896115245057,2015-11-21 04:37:59,This is Jiminy. He has always wanted to be a cheerleader. Can jump high enough to get on other dog. Go Jiminy. 9/10 ,9,10,Jiminy,Might Dog,Unknown,0.204,None,113,299,Twitter for iPhone
667915453470232577,2015-11-21 04:00:28,Meet Otis. He is a Peruvian Quartzite. Pic sponsored by Planters. Ears on point. Killer sunglasses. 10/10 ily Otis ,10,10,Otis,Might Dog,Unknown,0.6135,None,55,209,Twitter for iPhone
667911425562669056,2015-11-21 03:44:27,Wow. Armored dog here. Ready for battle. Face looks dangerous. Not very loyal. Lil dog on back havin a blast. 5/10 ,5,10,None,Not Dog,Unknown,0.2577,None,307,491,Twitter for iPhone
667902449697558528,2015-11-21 03:08:47,This is Cleopatricia. She is a northern Paperback Maple. Set up hammock somehow. 9/10 would chill in hammock with ,9,10,Cleopatricia,Dog,Norwegian Elkhound,0.2989,None,375,845,Twitter for iPhone
667886921285246976,2015-11-21 02:07:05,This is Erik. He's fucken massive. But also kind. Let's people hug him for free. Looks soft. 11/10 I would hug Erik ,11,10,Erik,Dog,Pomeranian,0.8004,None,1093,1877,Twitter for iPhone
667885044254572545,2015-11-21 01:59:37,Meet Stu. Stu has stacks on stacks and an eye made of pure gold. 10/10 pay for my tuition pls ,10,10,Stu,Might Dog,Unknown,0.075,None,485,808,Twitter for iPhone
667878741721415682,2015-11-21 01:34:35,This is Tedrick. He lives on the edge. Needs someone to hit the gas tho. Other than that he's a baller. 10&amp;2/10 ,2,10,Tedrick,Might Dog,Unknown,0.2004,None,119,389,Twitter for iPhone
667873844930215936,2015-11-21 01:15:07,Neat dog. Lots of spikes. Always in push-up position. Laid a shit ton of eggs earlier. Super stellar pup. 10/10 ,10,10,None,Not Dog,Unknown,0.9996,None,406,622,Twitter for iPhone
667866724293877760,2015-11-21 00:46:50,This is Shaggy. He knows exactly how to solve the puzzle but can't talk. All he wants to do is help. 10/10 great guy ,10,10,Shaggy,Not Dog,Unknown,1.0,None,1030,2990,Twitter for iPhone
667861340749471744,2015-11-21 00:25:26,This is a Shotokon Macadamia mix named Cheryl. Sophisticated af. Looks like a disappointed librarian. Shh (lol) 9/10 ,9,10,a,Dog,Malamute,0.9673,None,78,237,Twitter for iPhone
667832474953625600,2015-11-20 22:30:44,"THE EYES 12/10

I'm sorry. These are supposed to be funny but your dogs are too adorable ",12,10,None,Might Dog,Unknown,0.1468,None,62,290,Twitter for iPhone
667806454573760512,2015-11-20 20:47:20,This is Filup. He is overcome with joy after finally meeting his father. 10/10 ,10,10,Filup,Might Dog,Unknown,0.2531,None,495,1051,Twitter for iPhone
667801013445750784,2015-11-20 20:25:43,OMIGOD 12/10 ,12,10,None,Dog,Flat Coated Retriever,0.5084,None,97,327,Twitter for iPhone
667793409583771648,2015-11-20 19:55:30,Dogs only please. Small cows and other non canines will not be tolerated. Sick tattoos tho 8/10 ,8,10,None,Dog,Dalmatian,0.5351,None,332,694,Twitter for iPhone
667782464991965184,2015-11-20 19:12:01,Super rare dog. Endangered (?). Thinks it's funny. Mocks everything I say. Colorful af. Has wings (dope). 9/10 ,9,10,None,Not Dog,Unknown,0.4661,None,245,406,Twitter for iPhone
667773195014021121,2015-11-20 18:35:10,This is a rare Hungarian Pinot named Jessiga. She is either mid-stroke or got stuck in the washing machine. 8/10 ,8,10,a,Might Dog,Unknown,0.069,None,57,235,Twitter Web Client
667766675769573376,2015-11-20 18:09:16,This is Calvin. He is a Luxembourgian Mayo. Having issues with truck. Has it under control tho. 9/10 responsible af ,9,10,Calvin,Not Dog,Unknown,0.8835,None,215,440,Twitter Web Client
667728196545200128,2015-11-20 15:36:22,Meet Olive. He comes to spot by tree to reminisce of simpler times and truly admire his place in the universe. 11/10 ,11,10,Olive,Dog,Kuvasz,0.3602,None,151,377,Twitter Web Client
667724302356258817,2015-11-20 15:20:54,What a dog to start the day with. Very calm. Likes to chill by pond. Corkscrews sticking out of head. Obedient. 7/10 ,7,10,None,Not Dog,Unknown,0.6191,None,317,478,Twitter Web Client
667549055577362432,2015-11-20 03:44:31,Never seen dog like this. Breathes heavy. Tilts head in a pattern. No bark. Shitty at fetch. Not even cordless. 1/10 ,1,10,None,Not Dog,Unknown,0.9844,None,2286,5757,Twitter Web Client
667546741521195010,2015-11-20 03:35:20,Here is George. George took a selfie of his new man bun and that is downright epic. (Also looks like Rand Paul) 9/10 ,9,10,George,Dog,Toy Poodle,0.7874,None,124,333,Twitter Web Client
667544320556335104,2015-11-20 03:25:43,"This is Kial. Kial is either wearing a cape, which would be rad, or flashing us, which would be rude. 10/10 or 4/10 ",10,10,Kial,Dog,Pomeranian,0.4129,None,526,857,Twitter Web Client
